customer_id,age,gender,city_tier,city_name,employment_type,monthly_income,credit_score,existing_loans,years_employed,education_level,acquisition_channel,onboarding_date
CUST004059,19,Male,Tier 3,Bhiwani,Student,0,506,0,0,Graduate,DSA Agent,2022-08-06
CUST004060,44,Other,Tier 2,Thane,Business Owner,100323,687,2,10,School,Organic,2023-11-30
CUST004061,35,Female,Tier 1,Berhampore,Salaried,90103,728,1,12,School,Organic,2023-02-26
CUST004062,33,Other,Tier 1,Thoothukudi,Salaried,44521,836,0,17,Professional,Referral,2023-03-14
CUST004063,47,Female,Tier 2,Bikaner,Self Employed,48965,591,0,14,Professional,Organic,2023-05-27
CUST004064,40,Male,Tier 2,Chapra,Salaried,143596,732,0,20,Postgraduate,Social Media,2022-01-26
CUST004065,24,Female,Tier 3,Barasat,Student,0,566,0,0,Postgraduate,DSA Agent,2022-05-20
CUST004066,29,Female,Tier 2,Kollam,Salaried,117990,812,1,21,School,Organic,2023-12-23
CUST004067,39,Other,Tier 2,Nadiad,Salaried,44553,819,0,20,Graduate,Social Media,2023-10-23
CUST004068,33,Male,Tier 1,Vadodara,Business Owner,140850,735,1,33,Graduate,Social Media,2022-09-02
CUST004069,30,Female,Tier 2,Gandhinagar,Self Employed,73472,634,0,26,School,Social Media,2022-01-13
CUST004070,18,Male,Tier 2,Ambarnath,Student,3531,484,0,0,School,Social Media,2022-06-10
CUST004071,38,Female,Tier 1,Vellore,Salaried,136232,817,1,29,Graduate,Organic,2023-04-01
CUST004072,45,Male,Tier 2,Mira-Bhayandar,Self Employed,76211,575,0,27,Professional,Referral,2022-04-22
CUST004073,37,Male,Tier 2,Bhilwara,Gig Worker,14837,674,0,4,Postgraduate,Referral,2023-08-08
CUST004074,30,Female,Tier 2,Unnao,Self Employed,45795,650,2,36,Graduate,Organic,2023-09-30
CUST004075,34,Male,Tier 2,Shimoga,Self Employed,31249,675,1,1,Postgraduate,Referral,2023-07-08
CUST004076,25,Female,Tier 2,Hospet,Gig Worker,34067,557,0,16,Graduate,Social Media,2023-09-30
CUST004077,23,Female,Tier 3,Imphal,Gig Worker,26916,622,1,4,Postgraduate,Organic,2022-11-06
CUST004078,33,Male,Tier 2,Lucknow,Salaried,111275,734,0,28,Graduate,Referral,2023-12-23
CUST004079,49,Male,Tier 2,Aligarh,Self Employed,84143,637,0,31,School,Social Media,2022-03-01
CUST004080,44,Female,Tier 1,Aurangabad,Salaried,89198,806,0,13,Professional,Organic,2022-08-21
CUST004081,48,Male,Tier 3,Dindigul,Self Employed,43531,673,1,36,Graduate,Organic,2022-05-07
CUST004082,29,Female,Tier 1,Jamnagar,Salaried,115398,754,0,30,School,Referral,2023-03-15
CUST004083,28,Other,Tier 2,Chandigarh,Self Employed,78487,578,1,3,Professional,DSA Agent,2022-07-06
CUST004084,46,Male,Tier 2,Bangalore,Self Employed,85025,704,0,36,Graduate,Organic,2023-03-17
CUST004085,39,Male,Tier 2,Mau,Salaried,142009,844,1,2,Graduate,Social Media,2023-10-11
CUST004086,33,Male,Tier 3,Bhatpara,Salaried,129864,724,0,20,Postgraduate,Social Media,2023-10-22
CUST004087,28,Female,Tier 1,Bathinda,Salaried,124080,790,0,11,Postgraduate,Social Media,2022-10-30
CUST004088,45,Male,Tier 3,Pudukkottai,Self Employed,76471,713,0,18,Graduate,Organic,2023-06-10
CUST004089,26,Male,Tier 2,Pimpri-Chinchwad,Student,4854,524,0,0,School,Social Media,2023-11-28
CUST004090,45,Female,Tier 2,Kollam,Salaried,82990,818,0,5,Graduate,Referral,2023-02-24
CUST004091,29,Female,Tier 2,Gaya,Self Employed,32191,719,1,32,Postgraduate,Social Media,2022-09-15
CUST004092,45,Male,Tier 2,Mysore,Salaried,88512,791,0,27,Graduate,Organic,2022-10-26
CUST004093,34,Male,Tier 3,Bhiwani,Gig Worker,31022,594,0,1,Graduate,Referral,2023-08-10
CUST004094,41,Other,Tier 2,Bhagalpur,Business Owner,78779,625,2,25,Postgraduate,Social Media,2023-07-29
CUST004095,28,Female,Tier 2,Vijayawada,Salaried,98571,725,0,14,Postgraduate,Organic,2022-04-19
CUST004096,37,Female,Tier 2,Pondicherry,Gig Worker,31504,542,0,18,Graduate,Social Media,2023-09-06
CUST004097,44,Female,Tier 1,Fatehpur,Salaried,79266,830,0,25,School,Organic,2023-06-20
CUST004098,45,Other,Tier 1,Shimla,Salaried,91678,835,0,7,School,Referral,2023-07-17
CUST004099,31,Female,Tier 1,Nandyal,Salaried,107026,829,0,5,Postgraduate,Organic,2022-03-02
CUST004100,39,Female,Tier 1,Guntakal,Salaried,68689,843,0,12,Postgraduate,Social Media,2023-01-24
CUST004101,39,Female,Tier 2,Mango,Self Employed,75978,699,0,4,Graduate,Referral,2023-08-03
CUST004102,29,Female,Tier 3,Guna,Gig Worker,23226,650,1,9,Graduate,Organic,2022-09-26
CUST004103,24,Male,Tier 2,Vijayawada,Gig Worker,22787,621,1,16,Graduate,Organic,2022-02-11
CUST004104,41,Male,Tier 1,Davanagere,Salaried,107445,801,0,30,School,Referral,2022-03-17
CUST004105,42,Female,Tier 3,Asansol,Salaried,72866,732,0,27,Postgraduate,Social Media,2022-12-06
CUST004106,44,Male,Tier 2,Amravati,Self Employed,35130,598,0,9,Graduate,Referral,2022-06-30
CUST004107,30,Female,Tier 2,Maheshtala,Business Owner,118478,752,1,17,Graduate,Referral,2023-10-14
CUST004108,31,Male,Tier 1,Pondicherry,Salaried,55992,844,0,9,Graduate,Social Media,2022-03-01
CUST004109,23,Female,Tier 1,Ujjain,Student,4340,417,0,0,Postgraduate,Social Media,2022-09-22
CUST004110,38,Male,Tier 2,Guntakal,Gig Worker,20599,531,0,6,School,Social Media,2023-04-16
CUST004111,30,Female,Tier 1,Ghaziabad,Gig Worker,27329,621,1,18,Graduate,Social Media,2023-08-21
CUST004112,38,Female,Tier 2,Guna,Gig Worker,14915,676,1,19,Professional,Organic,2023-04-22
CUST004113,43,Male,Tier 3,Bellary,Salaried,97479,778,0,26,Postgraduate,DSA Agent,2023-04-08
CUST004114,34,Female,Tier 1,Chandrapur,Salaried,134627,723,0,17,Graduate,Social Media,2022-11-05
CUST004115,48,Male,Tier 1,New Delhi,Self Employed,75028,623,0,23,Graduate,Organic,2023-08-24
CUST004116,37,Male,Tier 3,Chandrapur,Salaried,128480,730,0,6,Graduate,Referral,2022-09-11
CUST004117,46,Male,Tier 3,Nanded,Business Owner,172882,771,0,33,Graduate,Referral,2022-01-24
CUST004118,22,Male,Tier 3,Ghaziabad,Gig Worker,30054,633,2,8,Graduate,Referral,2023-05-08
CUST004119,26,Other,Tier 2,Kumbakonam,Salaried,98242,799,0,11,Postgraduate,Organic,2022-08-01
CUST004120,48,Male,Tier 2,Allahabad,Self Employed,95404,733,0,19,Postgraduate,Organic,2023-09-01
CUST004121,44,Female,Tier 1,Vijayawada,Salaried,58711,830,1,1,Graduate,Referral,2022-12-16
CUST004122,25,Male,Tier 1,Ahmedabad,Gig Worker,33334,654,1,11,Professional,Organic,2023-01-17
CUST004123,30,Female,Tier 3,Imphal,Self Employed,28493,631,0,16,Graduate,Referral,2022-06-27
CUST004124,53,Male,Tier 3,Medininagar,Business Owner,35460,770,0,28,Graduate,Referral,2022-10-04
CUST004125,39,Female,Tier 2,Jehanabad,Self Employed,37821,593,1,9,Graduate,Social Media,2023-03-06
CUST004126,39,Female,Tier 2,Imphal,Self Employed,64901,615,0,22,Postgraduate,Social Media,2022-10-19
CUST004127,33,Female,Tier 2,Secunderabad,Self Employed,55740,639,0,12,Graduate,Social Media,2022-12-02
CUST004128,44,Male,Tier 2,Uluberia,Business Owner,44162,647,0,28,Graduate,Social Media,2022-05-25
CUST004129,35,Female,Tier 2,Dewas,Salaried,103390,791,0,25,Graduate,Organic,2023-06-12
CUST004130,29,Male,Tier 1,Satara,Salaried,82687,755,0,7,School,DSA Agent,2023-04-01
CUST004131,30,Male,Tier 1,Ambattur,Salaried,102424,720,0,15,Graduate,Referral,2023-05-29
CUST004132,27,Male,Tier 1,Kalyan-Dombivli,Salaried,46032,789,0,9,Graduate,Organic,2022-10-23
CUST004133,37,Male,Tier 2,Alappuzha,Self Employed,83493,559,0,17,School,Organic,2022-03-08
CUST004134,49,Male,Tier 3,Surendranagar Dudhrej,Self Employed,42639,629,0,5,School,Social Media,2023-08-23
CUST004135,36,Female,Tier 2,Sambhal,Gig Worker,12090,632,1,4,Graduate,Social Media,2023-04-26
CUST004136,25,Male,Tier 1,Madhyamgram,Salaried,64838,844,0,10,School,DSA Agent,2022-08-18
CUST004137,33,Male,Tier 3,Jamnagar,Self Employed,52983,638,1,37,School,Organic,2023-09-12
CUST004138,27,Male,Tier 2,Kharagpur,Salaried,75135,782,0,25,School,Social Media,2022-07-11
CUST004139,41,Female,Tier 2,Nagpur,Self Employed,35432,658,0,8,Postgraduate,Organic,2023-07-08
CUST004140,33,Female,Tier 3,Ratlam,Gig Worker,24634,586,1,9,Postgraduate,Organic,2022-02-27
CUST004141,27,Male,Tier 2,Jalgaon,Salaried,66950,701,0,16,Postgraduate,Social Media,2022-03-05
CUST004142,28,Female,Tier 1,Ambarnath,Salaried,123023,788,0,13,Postgraduate,Organic,2022-07-28
CUST004143,31,Female,Tier 3,Raebareli,Salaried,102195,836,2,2,Graduate,Referral,2022-04-30
CUST004144,18,Male,Tier 2,Saharanpur,Student,7889,422,1,0,Graduate,Social Media,2022-10-23
CUST004145,53,Female,Tier 1,Bellary,Business Owner,40710,614,0,36,Postgraduate,Organic,2023-07-07
CUST004146,29,Female,Tier 3,Pune,Self Employed,25411,564,1,32,Postgraduate,Referral,2023-09-01
CUST004147,39,Female,Tier 3,Chittoor,Salaried,101096,799,0,25,Postgraduate,Referral,2023-05-08
CUST004148,38,Male,Tier 3,Gopalpur,Gig Worker,32941,525,1,18,Graduate,Social Media,2022-04-30
CUST004149,38,Male,Tier 3,Davanagere,Self Employed,32142,660,0,18,Graduate,Organic,2023-07-29
CUST004150,42,Male,Tier 2,Mehsana,Self Employed,95193,697,0,34,Graduate,Referral,2022-10-30
CUST004151,35,Female,Tier 1,Kozhikode,Salaried,73956,826,0,1,Graduate,Social Media,2022-09-03
CUST004152,42,Female,Tier 1,Jamalpur,Salaried,75379,743,0,22,School,Social Media,2022-10-08
CUST004153,35,Male,Tier 3,Ambattur,Self Employed,65659,698,0,20,Graduate,Organic,2022-03-24
CUST004154,33,Male,Tier 2,Morbi,Gig Worker,14452,541,1,0,School,Organic,2022-03-13
CUST004155,36,Female,Tier 1,Bhiwani,Salaried,113329,777,1,25,Graduate,Organic,2022-01-05
CUST004156,28,Female,Tier 2,Kozhikode,Salaried,135328,801,0,26,Graduate,Organic,2022-08-28
CUST004157,37,Female,Tier 2,Allahabad,Gig Worker,30366,678,0,8,Graduate,Social Media,2022-12-12
CUST004158,23,Female,Tier 2,Aligarh,Student,0,473,0,0,Professional,Social Media,2022-10-07
CUST004159,49,Female,Tier 3,North Dumdum,Business Owner,57562,612,1,2,Postgraduate,Referral,2023-08-15
CUST004160,34,Male,Tier 1,Narasaraopet,Gig Worker,19550,644,0,9,School,Social Media,2022-07-29
CUST004161,32,Male,Tier 3,Ajmer,Gig Worker,30070,570,0,17,Postgraduate,Organic,2022-03-21
CUST004162,35,Male,Tier 1,Kadapa,Salaried,91461,808,0,21,Graduate,Referral,2022-04-13
CUST004163,36,Female,Tier 3,Thrissur,Gig Worker,28466,501,0,10,Postgraduate,Organic,2022-03-09
CUST004164,37,Male,Tier 3,Pallavaram,Gig Worker,26275,503,1,10,Postgraduate,Social Media,2022-05-26
CUST004165,49,Female,Tier 3,Aizawl,Self Employed,51757,648,1,14,Graduate,Social Media,2022-12-01
CUST004166,27,Male,Tier 1,Sonipat,Gig Worker,28700,501,1,9,Postgraduate,Social Media,2022-12-15
CUST004167,30,Male,Tier 1,Tadipatri,Salaried,133620,775,1,17,Postgraduate,Organic,2023-03-09
CUST004168,43,Female,Tier 2,Pudukkottai,Salaried,92631,746,0,8,Graduate,Social Media,2023-03-07
CUST004169,42,Male,Tier 2,Khora ,Salaried,90299,707,0,19,School,Organic,2023-02-03
CUST004170,39,Male,Tier 1,Bettiah,Salaried,73882,847,1,20,Graduate,Organic,2022-11-13
CUST004171,27,Female,Tier 2,Mau,Salaried,109320,763,0,30,School,Social Media,2022-03-22
CUST004172,49,Male,Tier 3,Warangal,Business Owner,53721,755,2,32,Graduate,Organic,2022-01-21
CUST004173,32,Female,Tier 2,Buxar,Gig Worker,16211,511,2,12,Graduate,Organic,2022-03-11
CUST004174,36,Female,Tier 2,Rajkot,Gig Worker,32662,568,1,4,Graduate,Social Media,2022-10-02
CUST004175,22,Female,Tier 3,Amroha,Student,0,564,0,0,Graduate,Organic,2023-03-07
CUST004176,39,Female,Tier 2,Erode,Business Owner,157276,755,1,8,Graduate,Referral,2022-03-14
CUST004177,26,Male,Tier 2,Bhagalpur,Gig Worker,23896,624,1,19,Postgraduate,Social Media,2023-04-09
CUST004178,22,Female,Tier 1,Muzaffarpur,Student,0,447,0,0,Graduate,Referral,2023-04-10
CUST004179,41,Male,Tier 2,Fatehpur,Salaried,78193,781,0,24,Professional,DSA Agent,2023-09-02
CUST004180,25,Male,Tier 1,Miryalaguda,Salaried,41320,727,0,7,School,Social Media,2022-09-09
CUST004181,24,Male,Tier 2,Gangtok,Gig Worker,26534,646,0,0,Postgraduate,Referral,2023-11-02
CUST004182,40,Male,Tier 2,Jammu,Self Employed,48682,737,0,23,Graduate,Referral,2022-10-27
CUST004183,46,Female,Tier 2,Pondicherry,Self Employed,48443,739,0,17,Postgraduate,Organic,2022-01-10
CUST004184,26,Male,Tier 2,Guntakal,Salaried,70964,836,1,19,Graduate,DSA Agent,2022-08-15
CUST004185,43,Female,Tier 1,Kulti,Salaried,59789,744,0,1,Graduate,DSA Agent,2022-11-18
CUST004186,37,Male,Tier 3,Phusro,Self Employed,93150,689,1,3,Graduate,Organic,2022-10-29
CUST004187,33,Male,Tier 1,Surat,Salaried,127877,798,0,7,Graduate,Social Media,2023-08-29
CUST004188,23,Other,Tier 3,Sasaram,Gig Worker,26256,543,0,14,School,Organic,2022-03-07
CUST004189,36,Male,Tier 2,Yamunanagar,Self Employed,68683,633,0,23,Graduate,DSA Agent,2023-07-18
CUST004190,45,Female,Tier 3,Pondicherry,Self Employed,76559,621,0,33,School,Organic,2023-12-01
CUST004191,34,Male,Tier 2,Dehri,Self Employed,99965,680,0,24,Postgraduate,Social Media,2023-03-11
CUST004192,22,Male,Tier 3,Surendranagar Dudhrej,Student,0,577,0,0,Graduate,DSA Agent,2023-12-05
CUST004193,22,Female,Tier 2,Jabalpur,Gig Worker,18164,559,1,9,Graduate,Social Media,2022-07-08
CUST004194,30,Female,Tier 2,Pali,Self Employed,27886,659,0,26,Postgraduate,DSA Agent,2023-03-21
CUST004195,39,Male,Tier 2,Bally,Self Employed,36496,595,1,6,School,Social Media,2023-02-09
CUST004196,32,Male,Tier 1,Bharatpur,Salaried,129591,753,2,17,Graduate,DSA Agent,2022-05-12
CUST004197,36,Male,Tier 1,Bhalswa Jahangir Pur,Salaried,78007,735,0,2,Graduate,DSA Agent,2023-06-17
CUST004198,39,Female,Tier 1,Rajahmundry,Salaried,59365,785,0,1,Graduate,Organic,2022-10-23
CUST004199,36,Female,Tier 1,Khammam,Gig Worker,15964,543,0,3,Graduate,Social Media,2022-05-12
CUST004200,42,Female,Tier 2,Udupi,Self Employed,69967,608,0,19,Graduate,DSA Agent,2022-04-18
CUST004201,21,Male,Tier 3,Kishanganj,Student,0,471,0,0,Graduate,Referral,2022-07-28
CUST004202,31,Female,Tier 1,Darbhanga,Salaried,139084,838,0,21,School,Organic,2022-08-22
CUST004203,45,Female,Tier 2,Shivpuri,Salaried,83161,793,0,22,Graduate,DSA Agent,2022-07-28
CUST004204,40,Female,Tier 2,Mahbubnagar,Business Owner,130849,689,0,28,Professional,Organic,2023-01-19
CUST004205,40,Female,Tier 2,Maheshtala,Salaried,120294,706,0,20,Postgraduate,DSA Agent,2022-04-24
CUST004206,23,Female,Tier 3,Sagar,Gig Worker,22764,511,1,11,School,Organic,2022-02-19
CUST004207,27,Male,Tier 2,Jammu,Gig Worker,15389,658,0,12,Graduate,DSA Agent,2022-05-10
CUST004208,33,Female,Tier 3,Kulti,Gig Worker,26615,591,2,3,Graduate,Organic,2022-12-04
CUST004209,31,Female,Tier 1,Bhusawal,Salaried,57721,822,1,13,School,Organic,2022-08-03
CUST004210,44,Male,Tier 1,Bihar Sharif,Salaried,75779,799,0,13,Graduate,Social Media,2022-11-24
CUST004211,45,Male,Tier 2,Kurnool,Salaried,143611,805,0,5,Professional,Organic,2022-08-21
CUST004212,37,Female,Tier 2,Sagar,Gig Worker,12178,513,0,10,Graduate,Social Media,2023-01-12
CUST004213,35,Male,Tier 2,Bhopal,Gig Worker,34561,547,0,16,Postgraduate,Organic,2023-08-31
CUST004214,36,Female,Tier 1,Vijayawada,Salaried,76754,804,0,3,School,Social Media,2022-03-01
CUST004215,49,Male,Tier 2,Kirari Suleman Nagar,Self Employed,34188,658,1,33,School,Social Media,2022-10-08
CUST004216,24,Male,Tier 2,Amroha,Student,0,437,0,0,Graduate,Organic,2022-07-15
CUST004217,41,Male,Tier 1,Miryalaguda,Salaried,140196,746,0,30,Graduate,Organic,2022-07-11
CUST004218,25,Male,Tier 1,Hindupur,Gig Worker,33605,554,1,1,Postgraduate,Referral,2023-07-14
CUST004219,48,Male,Tier 3,Satara,Self Employed,32232,688,0,36,School,Organic,2023-05-01
CUST004220,35,Female,Tier 1,Panipat,Salaried,68005,798,0,13,Graduate,Social Media,2023-01-21
CUST004221,28,Female,Tier 2,Bally,Salaried,100211,839,0,12,Graduate,Organic,2023-04-07
CUST004222,40,Other,Tier 2,Medininagar,Self Employed,80733,669,0,28,Graduate,Social Media,2023-04-24
CUST004223,26,Male,Tier 1,Anantapuram,Student,0,531,0,0,School,Referral,2022-06-01
CUST004224,21,Female,Tier 2,Dharmavaram,Student,0,489,1,0,Graduate,DSA Agent,2022-12-22
CUST004225,29,Female,Tier 3,North Dumdum,Gig Worker,22119,660,0,3,Graduate,Organic,2022-03-25
CUST004226,33,Female,Tier 1,Amravati,Self Employed,52815,685,0,9,Graduate,Organic,2022-04-16
CUST004227,33,Female,Tier 3,Khammam,Gig Worker,26306,559,0,16,School,Organic,2022-08-25
CUST004228,35,Male,Tier 2,Arrah,Self Employed,32137,604,0,13,Graduate,DSA Agent,2022-01-06
CUST004229,35,Male,Tier 2,Satna,Gig Worker,29950,600,1,6,Graduate,DSA Agent,2022-11-04
CUST004230,43,Male,Tier 2,Jamalpur,Salaried,131573,769,0,19,Graduate,Organic,2022-09-16
CUST004231,41,Male,Tier 2,Raebareli,Self Employed,87478,708,0,12,Graduate,Social Media,2023-10-16
CUST004232,34,Female,Tier 1,Tenali,Gig Worker,23093,614,0,11,Graduate,Referral,2023-04-27
CUST004233,26,Male,Tier 3,Khammam,Gig Worker,12259,519,0,12,Postgraduate,Social Media,2022-10-23
CUST004234,47,Female,Tier 2,Ichalkaranji,Business Owner,46221,630,0,29,Graduate,DSA Agent,2023-09-17
CUST004235,26,Female,Tier 2,Buxar,Salaried,90594,748,0,12,School,Referral,2023-11-01
CUST004236,26,Other,Tier 1,Sasaram,Salaried,107506,817,0,17,Graduate,Social Media,2022-09-13
CUST004237,41,Female,Tier 2,Mira-Bhayandar,Salaried,44227,780,0,10,School,DSA Agent,2022-12-08
CUST004238,30,Male,Tier 3,Rajkot,Self Employed,30323,591,0,38,Graduate,Referral,2022-09-17
CUST004239,43,Female,Tier 3,Kolhapur,Self Employed,74313,734,0,33,Graduate,Referral,2022-12-01
CUST004240,33,Male,Tier 1,Kota,Salaried,86770,836,0,20,Graduate,DSA Agent,2023-09-26
CUST004241,45,Female,Tier 2,Noida,Self Employed,30174,661,1,6,Graduate,Social Media,2023-10-02
CUST004242,33,Female,Tier 2,Karimnagar,Gig Worker,23374,504,0,7,Graduate,Organic,2023-10-30
CUST004243,44,Female,Tier 1,Sonipat,Self Employed,23874,609,0,25,Graduate,DSA Agent,2023-05-21
CUST004244,31,Male,Tier 3,Haridwar,Gig Worker,21584,633,0,3,Professional,DSA Agent,2023-04-07
CUST004245,34,Female,Tier 3,Coimbatore,Gig Worker,33760,516,0,4,Postgraduate,DSA Agent,2022-04-16
CUST004246,31,Male,Tier 3,Rewa,Business Owner,54433,733,2,9,Graduate,Social Media,2022-08-22
CUST004247,25,Male,Tier 1,Loni,Salaried,94502,755,0,9,Postgraduate,Organic,2022-09-07
CUST004248,34,Female,Tier 2,Tenali,Salaried,116989,820,0,1,Graduate,Organic,2023-04-14
CUST004249,30,Male,Tier 3,Motihari,Gig Worker,21353,680,1,17,Professional,Social Media,2023-06-25
CUST004250,35,Other,Tier 1,Dhule,Business Owner,120854,726,2,29,School,Referral,2022-06-06
CUST004251,32,Male,Tier 3,Kozhikode,Gig Worker,27786,511,1,7,Graduate,Social Media,2023-01-08
CUST004252,39,Female,Tier 2,Bhilwara,Salaried,90657,820,0,5,Graduate,Social Media,2022-09-02
CUST004253,45,Male,Tier 1,Mathura,Salaried,59519,717,1,6,Graduate,DSA Agent,2022-05-18
CUST004254,26,Female,Tier 2,Proddatur,Gig Worker,26595,506,1,8,Graduate,Social Media,2022-11-06
CUST004255,39,Female,Tier 1,Faridabad,Salaried,46777,726,1,12,Graduate,Social Media,2022-09-05
CUST004256,45,Female,Tier 2,Nangloi Jat,Self Employed,25142,575,0,34,Postgraduate,Referral,2022-08-15
CUST004257,45,Male,Tier 3,Kalyan-Dombivli,Business Owner,98101,792,0,5,School,Referral,2023-07-25
CUST004258,34,Female,Tier 2,Muzaffarpur,Gig Worker,29959,673,0,19,Postgraduate,Social Media,2023-06-24
CUST004259,31,Male,Tier 2,Durgapur,Gig Worker,24601,615,1,2,Graduate,Social Media,2023-05-07
CUST004260,36,Male,Tier 1,North Dumdum,Gig Worker,12568,662,2,19,Graduate,Social Media,2023-01-17
CUST004261,45,Male,Tier 2,Tenali,Salaried,51851,802,1,26,Graduate,Social Media,2023-03-24
CUST004262,19,Female,Tier 2,Sasaram,Student,0,575,0,0,Graduate,Organic,2023-08-31
CUST004263,33,Male,Tier 3,Kumbakonam,Gig Worker,21321,595,0,7,School,Social Media,2022-07-08
CUST004264,25,Female,Tier 1,Vijayanagaram,Gig Worker,26988,627,0,9,Graduate,Organic,2022-09-11
CUST004265,37,Female,Tier 2,Thane,Self Employed,24889,700,0,12,School,DSA Agent,2022-10-20
CUST004266,26,Male,Tier 3,Giridih,Gig Worker,27923,622,0,11,School,Social Media,2022-08-06
CUST004267,44,Female,Tier 3,Dhule,Self Employed,69425,591,1,20,Graduate,Referral,2023-09-27
CUST004268,26,Male,Tier 2,Ballia,Salaried,128272,758,0,4,Graduate,Organic,2023-09-03
CUST004269,19,Female,Tier 2,Chennai,Student,15526,566,0,0,Graduate,Social Media,2022-11-02
CUST004270,53,Male,Tier 1,Jodhpur,Business Owner,89664,730,2,33,Graduate,Organic,2022-10-11
CUST004271,43,Female,Tier 1,Danapur,Self Employed,29183,651,0,20,Graduate,Social Media,2022-03-30
CUST004272,36,Male,Tier 3,Sikar,Business Owner,133219,607,2,35,Graduate,Referral,2023-12-25
CUST004273,38,Male,Tier 2,Saharanpur,Salaried,108282,840,0,19,School,DSA Agent,2023-03-14
CUST004274,29,Male,Tier 3,Ichalkaranji,Gig Worker,19997,528,0,6,Graduate,DSA Agent,2022-06-05
CUST004275,48,Male,Tier 2,Miryalaguda,Self Employed,30722,611,0,37,Graduate,Organic,2023-04-05
CUST004276,26,Male,Tier 2,Sasaram,Gig Worker,12764,516,1,16,Graduate,Social Media,2023-02-28
CUST004277,22,Male,Tier 1,Kozhikode,Gig Worker,28184,656,0,1,Graduate,Referral,2022-05-20
CUST004278,28,Female,Tier 1,Narasaraopet,Salaried,105412,739,0,15,Graduate,Organic,2023-06-14
CUST004279,42,Female,Tier 2,Thanjavur,Salaried,54348,842,0,4,Graduate,Organic,2023-08-20
CUST004280,31,Female,Tier 1,Khammam,Gig Worker,31827,617,0,11,Graduate,DSA Agent,2023-03-04
CUST004281,33,Female,Tier 2,Singrauli,Salaried,124452,783,0,26,Graduate,Social Media,2022-01-21
CUST004282,29,Female,Tier 2,Baranagar,Self Employed,49510,722,1,31,Postgraduate,Social Media,2023-07-19
CUST004283,26,Female,Tier 2,Bhopal,Salaried,121710,743,0,18,School,Organic,2022-12-25
CUST004284,26,Female,Tier 1,Madanapalle,Salaried,87613,793,0,4,Graduate,Social Media,2023-07-05
CUST004285,30,Male,Tier 2,Kurnool,Gig Worker,34488,640,2,16,Graduate,DSA Agent,2022-06-12
CUST004286,22,Female,Tier 2,Gorakhpur,Gig Worker,23793,563,0,8,School,Organic,2022-12-07
CUST004287,19,Male,Tier 2,Munger,Student,0,528,0,0,Graduate,Social Media,2023-09-12
CUST004288,24,Female,Tier 2,Tiruppur,Gig Worker,19214,578,0,0,Graduate,Social Media,2022-08-15
CUST004289,42,Female,Tier 1,Jehanabad,Salaried,51584,838,1,11,Postgraduate,Organic,2023-10-08
CUST004290,24,Male,Tier 1,Kakinada,Student,0,437,0,0,School,Referral,2023-06-23
