signal_id,customer_id,month,monthly_inflow,monthly_outflow,closing_balance,balance_volatility,inflow_drop_flag,spending_shock_flag,missed_bill_payments,upi_transaction_count,new_loan_flag,stress_score
SIG00084127,CUST003506,2022-07,93336.37,55666.02,292420.86,Low,0,0,0,17,0,11
SIG00084128,CUST003506,2022-08,82318.32,45737.14,329002.04,Low,0,0,0,15,0,10
SIG00084129,CUST003506,2022-09,80580.62,62066.56,347516.1,Low,0,0,0,26,0,4
SIG00084130,CUST003506,2022-10,91961.7,55735.95,383741.85,Low,0,0,0,23,0,8
SIG00084131,CUST003506,2022-11,102481.67,78913.28,407310.24,Low,0,0,0,25,0,4
SIG00084132,CUST003506,2022-12,83673.26,44324.07,446659.42,Low,0,0,0,24,0,7
SIG00084133,CUST003506,2023-01,84874.44,45570.46,485963.4,Low,0,0,0,19,0,7
SIG00084134,CUST003506,2023-02,83346.88,53921.93,515388.35,Low,0,0,0,15,0,4
SIG00084135,CUST003506,2023-03,83605.54,47096.83,551897.06,Low,0,0,0,15,0,5
SIG00084136,CUST003506,2023-04,102864.59,68137.67,586623.97,Low,0,0,0,21,0,5
SIG00084137,CUST003506,2023-05,80910.25,58655.61,608878.61,Low,0,0,0,30,0,3
SIG00084138,CUST003506,2023-06,77541.03,46972.19,639447.44,Low,0,0,0,17,0,4
SIG00084139,CUST003506,2023-07,73338.8,57544.5,655241.74,Low,0,0,0,14,0,1
SIG00084140,CUST003506,2023-08,100790.3,61532.76,694499.27,Low,0,0,0,18,0,4
SIG00084141,CUST003506,2023-09,82374.11,51417.76,725455.63,Low,0,0,0,21,0,3
SIG00084142,CUST003506,2023-10,98699.62,57640.47,766514.78,Low,0,0,0,23,0,4
SIG00084143,CUST003506,2023-11,106469.35,74686.48,798297.65,Low,0,0,0,20,0,3
SIG00084144,CUST003506,2023-12,91410.78,52659.85,837048.59,Low,0,0,0,23,1,3
SIG00084145,CUST003507,2022-01,118771.85,75037.16,288720.84,Low,0,0,0,21,0,14
SIG00084146,CUST003507,2022-02,148765.91,93391.02,344095.74,Low,0,0,0,26,0,15
SIG00084147,CUST003507,2022-03,129415.75,75754.55,397756.94,Low,0,0,0,26,0,12
SIG00084148,CUST003507,2022-04,135879.14,90028.96,443607.12,Low,0,0,0,21,0,9
SIG00084149,CUST003507,2022-05,166006.62,130803.09,478810.65,Low,0,0,0,25,0,6
SIG00084150,CUST003507,2022-06,126715.69,96978.21,508548.12,Low,0,0,0,21,0,4
SIG00084151,CUST003507,2022-07,103726.28,53433.29,558841.11,Low,0,0,0,24,0,7
SIG00084152,CUST003507,2022-08,122648.07,88688.93,592800.26,Low,0,1,0,22,0,4
SIG00084153,CUST003507,2022-09,126965.79,69314.39,650451.66,Low,0,0,0,17,0,7
SIG00084154,CUST003507,2022-10,154919.4,83957.48,721413.58,Low,0,0,0,20,0,8
SIG00084155,CUST003507,2022-11,141543.92,83083.2,779874.3,Low,0,0,0,32,0,6
SIG00084156,CUST003507,2022-12,127212.19,92418.58,814667.91,Low,0,0,0,20,0,3
SIG00084157,CUST003507,2023-01,156466.96,94464.2,876670.67,Low,0,0,0,33,0,6
SIG00084158,CUST003507,2023-02,114448.04,67337.05,923781.66,Low,0,0,0,33,0,4
SIG00084159,CUST003507,2023-03,111690.42,77015.88,958456.21,Low,0,0,0,32,0,3
SIG00084160,CUST003507,2023-04,155818.78,105792.34,1008482.64,Low,0,0,0,32,0,4
SIG00084161,CUST003507,2023-05,145246.12,88291.21,1065437.56,Low,0,0,0,23,0,4
SIG00084162,CUST003507,2023-06,151820.4,110553.22,1106704.74,Low,0,0,0,30,0,3
SIG00084163,CUST003507,2023-07,144284.91,88950.45,1162039.2,Low,0,0,0,25,0,3
SIG00084164,CUST003507,2023-08,131132.61,100617.69,1192554.12,Low,0,0,0,26,0,2
SIG00084165,CUST003507,2023-09,138545.62,107730.94,1223368.81,Low,0,0,0,22,0,2
SIG00084166,CUST003507,2023-10,144689.38,111647.51,1256410.67,Low,0,0,0,29,0,2
SIG00084167,CUST003507,2023-11,121628.44,63410.8,1314628.32,Low,0,0,0,20,0,3
SIG00084168,CUST003507,2023-12,117248.52,64433.32,1367443.51,Low,0,0,0,24,0,3
SIG00084169,CUST003508,2022-01,17421.62,12665.38,29420.31,Low,0,0,0,7,0,28
SIG00084170,CUST003508,2022-02,18811.61,11307.85,36924.07,Low,0,0,0,4,0,38
SIG00084171,CUST003508,2022-03,18423.18,11638.64,43708.61,Low,0,0,0,3,0,27
SIG00084172,CUST003508,2022-04,14897.58,11642.67,46963.52,Low,0,0,0,4,0,11
SIG00084173,CUST003508,2022-05,12971.29,9479.32,50455.49,Low,0,0,0,2,0,11
SIG00084174,CUST003508,2022-06,13345.57,8886.09,54914.97,Low,0,0,0,3,0,13
SIG00084175,CUST003508,2022-07,14040.01,12606.76,56348.22,Low,0,0,0,2,0,3
SIG00084176,CUST003508,2022-08,15920.28,14320.99,57947.51,Low,0,0,0,2,0,4
SIG00084177,CUST003508,2022-09,14766.88,9609.53,63104.85,Low,0,0,0,4,0,13
SIG00084178,CUST003508,2022-10,10944.48,8371.89,65677.45,Low,0,0,0,0,0,6
SIG00084179,CUST003508,2022-11,15588.88,13772.63,67493.7,Low,0,1,0,5,0,4
SIG00084180,CUST003508,2022-12,15572.28,12902.75,70163.23,Low,0,0,0,5,0,5
SIG00084181,CUST003508,2023-01,15549.83,10437.13,75275.94,Low,0,0,0,3,0,10
SIG00084182,CUST003508,2023-02,14293.83,12337.9,77231.86,Low,0,0,0,3,0,3
SIG00084183,CUST003508,2023-03,13720.34,41967.4,48984.8,Medium,0,1,0,5,1,50
SIG00084184,CUST003508,2023-04,15152.23,40653.86,23483.17,Medium,0,0,0,5,0,50
SIG00084185,CUST003508,2023-05,17350.88,45683.06,-4849.01,High,0,0,0,5,0,50
SIG00084186,CUST003508,2023-06,11823.29,40517.82,-33543.55,High,0,0,0,2,0,50
SIG00084187,CUST003508,2023-07,5315.51,10593.69,-38821.72,Low,1,0,0,2,0,43
SIG00084188,CUST003508,2023-08,6488.26,23543.16,-55876.62,Medium,1,1,0,1,0,70
SIG00084189,CUST003508,2023-09,17812.61,11922.91,-49986.92,Low,0,0,1,4,0,25
SIG00084190,CUST003508,2023-10,14733.22,12306.73,-47560.44,Low,0,0,1,6,0,17
SIG00084191,CUST003508,2023-11,15660.74,13786.09,-45685.8,Low,0,0,1,5,0,15
SIG00084192,CUST003508,2023-12,14337.8,9406.35,-40754.34,Low,0,0,0,3,0,16
SIG00084193,CUST003509,2022-01,6158.87,3276.44,6596.13,High,0,0,0,2,0,50
SIG00084194,CUST003509,2022-02,4784.77,3703.3,7677.6,Low,0,0,0,0,0,24
SIG00084195,CUST003509,2022-03,4930.33,2630.84,9977.1,Low,0,0,0,0,0,44
SIG00084196,CUST003509,2022-04,4643.68,3420.52,11200.25,Low,0,0,0,0,0,18
SIG00084197,CUST003509,2022-05,4890.22,2591.55,13498.92,Low,0,0,0,0,0,30
SIG00084198,CUST003509,2022-06,4495.73,2352.06,15642.6,Low,0,0,0,1,0,23
SIG00084199,CUST003509,2022-07,5706.4,3119.27,18229.73,Low,0,0,0,3,0,24
SIG00084200,CUST003509,2022-08,5158.28,3937.2,19450.81,Low,0,0,0,0,0,10
SIG00084201,CUST003509,2022-09,5584.79,2987.23,22048.37,Low,0,0,0,0,0,20
SIG00084202,CUST003509,2022-10,4835.63,2998.72,23885.28,Low,0,0,0,2,0,12
SIG00084203,CUST003509,2022-11,6016.27,3109.67,26791.88,Low,0,0,0,2,0,18
SIG00084204,CUST003509,2022-12,5863.83,3477.78,29177.93,Low,0,0,0,2,0,13
SIG00084205,CUST003509,2023-01,4905.09,3502.75,30580.27,Low,0,0,0,1,0,7
SIG00084206,CUST003509,2023-02,5818.81,3424.9,32974.18,Low,0,0,0,1,0,11
SIG00084207,CUST003509,2023-03,6459.6,4231.13,35202.66,Low,0,0,0,3,0,10
SIG00084208,CUST003509,2023-04,5948.6,3482.57,37668.69,Low,0,0,0,2,0,10
SIG00084209,CUST003509,2023-05,5973.22,3148.25,40493.67,Low,0,0,0,4,0,11
SIG00084210,CUST003509,2023-06,6276.89,3784.5,42986.05,Low,0,0,0,0,0,9
SIG00084211,CUST003509,2023-07,4099.26,29299.61,17785.7,Medium,0,1,0,0,1,50
SIG00084212,CUST003509,2023-08,5644.55,28704.1,-5273.84,High,0,0,0,1,0,50
SIG00084213,CUST003509,2023-09,6214.78,29686.89,-28745.95,High,0,0,0,0,0,50
SIG00084214,CUST003509,2023-10,5798.23,28423.89,-51371.61,High,0,0,0,1,0,50
SIG00084215,CUST003509,2023-11,6291.03,27967.14,-73047.71,Medium,0,0,0,2,0,50
SIG00084216,CUST003509,2023-12,6902.59,28086.92,-94232.04,Low,0,0,0,0,0,43
SIG00084217,CUST003510,2022-01,140518.26,61167.67,316388.79,Medium,0,0,0,17,0,26
SIG00084218,CUST003510,2022-02,146595.38,78261.07,384723.1,Low,0,0,0,29,0,17
SIG00084219,CUST003510,2022-03,148914.86,85242.33,448395.63,Low,0,0,0,36,0,13
SIG00084220,CUST003510,2022-04,156093.44,76861.65,527627.42,Low,0,0,0,21,0,14
SIG00084221,CUST003510,2022-05,141497.7,87782.9,581342.22,Low,0,0,0,30,0,8
SIG00084222,CUST003510,2022-06,138438.76,60520.27,659260.72,Low,0,0,0,26,0,10
SIG00084223,CUST003510,2022-07,148807.77,87846.32,720222.17,Low,0,0,0,27,0,7
SIG00084224,CUST003510,2022-08,136279.67,74082.1,782419.74,Low,0,0,0,26,0,6
SIG00084225,CUST003510,2022-09,139952.79,61698.2,860674.34,Low,0,0,0,23,0,8
SIG00084226,CUST003510,2022-10,135804.95,70296.01,926183.28,Low,0,0,0,25,0,6
SIG00084227,CUST003510,2022-11,136403.01,57529.48,1005056.82,Low,0,0,0,26,0,6
SIG00084228,CUST003510,2022-12,143932.64,93673.3,1055316.16,Low,0,1,0,27,0,4
SIG00084229,CUST003510,2023-01,141475.3,54339.47,1142451.98,Low,0,0,0,23,1,6
SIG00084230,CUST003510,2023-02,137820.16,101766.57,1178505.57,Low,0,1,0,28,1,2
SIG00084231,CUST003510,2023-03,143052.46,112209.96,1209348.08,Low,0,0,0,31,0,2
SIG00084232,CUST003510,2023-04,140710.91,117549.73,1232509.26,Low,0,0,0,34,0,1
SIG00084233,CUST003510,2023-05,131803.16,84078.7,1280233.72,Low,0,0,0,29,0,3
SIG00084234,CUST003510,2023-06,147797.95,53266.79,1374764.88,Low,0,0,0,27,0,5
SIG00084235,CUST003510,2023-07,157032.9,58287.06,1473510.72,Low,0,0,0,38,0,5
SIG00084236,CUST003510,2023-08,130437.49,76514.51,1527433.7,Low,0,0,0,30,0,2
SIG00084237,CUST003510,2023-09,149702.66,132958.07,1544178.29,Low,0,1,0,31,0,0
SIG00084238,CUST003510,2023-10,142604.16,118680.33,1568102.11,Low,0,0,0,27,0,1
SIG00084239,CUST003510,2023-11,160357.48,92993.82,1635465.77,Low,0,0,0,32,0,3
SIG00084240,CUST003510,2023-12,139096.07,55821.31,1718740.52,Low,0,0,0,34,0,4
SIG00084241,CUST003511,2022-01,62636.26,43391.75,130779.57,Low,0,0,0,7,0,13
SIG00084242,CUST003511,2022-02,74466.55,42460.05,162786.06,Low,0,0,0,13,0,19
SIG00084243,CUST003511,2022-03,65018.51,32114.64,195689.93,Low,0,0,0,9,0,16
SIG00084244,CUST003511,2022-04,68389.19,35539.59,228539.53,Low,0,0,0,16,0,13
SIG00084245,CUST003511,2022-05,68539.39,33918.35,263160.58,Low,0,0,0,14,0,12
SIG00084246,CUST003511,2022-06,72604.65,31896.2,303869.03,Low,0,0,0,18,0,12
SIG00084247,CUST003511,2022-07,73505.14,42353.25,335020.92,Low,0,0,0,18,0,8
SIG00084248,CUST003511,2022-08,69121.73,42065.09,362077.56,Low,0,0,0,14,0,6
SIG00084249,CUST003511,2022-09,72200.09,48528.21,385749.44,Low,0,0,0,15,0,5
SIG00084250,CUST003511,2022-10,67537.95,45411.9,407875.5,Low,0,0,0,12,0,4
SIG00084251,CUST003511,2022-11,61318.4,27893.99,441299.9,Low,0,0,0,12,0,6
SIG00084252,CUST003511,2022-12,75340.67,45212.09,471428.49,Low,0,1,0,11,0,5
SIG00084253,CUST003511,2023-01,67488.2,38099.67,500817.02,Low,0,0,0,10,0,4
SIG00084254,CUST003511,2023-02,69501.96,47894.04,522424.95,Low,0,0,0,17,0,3
SIG00084255,CUST003511,2023-03,65869.4,40322.44,547971.91,Low,0,0,0,17,0,3
SIG00084256,CUST003511,2023-04,72710.13,30055.29,590626.75,Low,0,0,0,16,0,6
SIG00084257,CUST003511,2023-05,72132.75,35002.73,627756.76,Low,0,0,0,18,0,5
SIG00084258,CUST003511,2023-06,72052.08,41075.27,658733.57,Low,0,0,0,18,0,3
SIG00084259,CUST003511,2023-07,75822.05,37662.07,696893.55,Low,0,0,0,19,0,4
SIG00084260,CUST003511,2023-08,70656.5,41781.42,725768.64,Low,0,0,0,12,0,3
SIG00084261,CUST003511,2023-09,71281.97,45552.74,751497.86,Low,0,0,0,15,0,2
SIG00084262,CUST003511,2023-10,68899.43,47939.14,772458.15,Low,0,0,0,20,0,2
SIG00084263,CUST003511,2023-11,70074.68,34026.32,808506.51,Low,0,0,0,15,0,3
SIG00084264,CUST003511,2023-12,76180.53,55038.04,829648.99,Low,0,1,0,17,1,2
SIG00084265,CUST003512,2022-01,102579.36,67034.66,182226.75,Low,0,0,0,22,0,19
SIG00084266,CUST003512,2022-02,101893.54,64043.07,220077.22,Low,0,0,0,26,0,16
SIG00084267,CUST003512,2022-03,94100.04,52846.5,261330.76,Low,0,0,0,16,0,14
SIG00084268,CUST003512,2022-04,100307.84,44871.46,316767.15,Low,0,0,0,22,0,16
SIG00084269,CUST003512,2022-05,109230.95,69091.13,356906.97,Low,0,1,0,20,0,10
SIG00084270,CUST003512,2022-06,101041.67,49781.96,408166.69,Low,0,0,0,20,0,11
SIG00084271,CUST003512,2022-07,102619.86,53840.68,456945.86,Low,0,0,0,16,0,9
SIG00084272,CUST003512,2022-08,116692.55,56785.79,516852.62,Low,0,0,0,25,0,10
SIG00084273,CUST003512,2022-09,105508.3,72597.8,549763.12,Low,0,0,0,24,0,5
SIG00084274,CUST003512,2022-10,111848.84,68611.3,593000.67,Low,0,0,0,22,0,6
SIG00084275,CUST003512,2022-11,107343.53,46913.19,653431.01,Low,0,0,0,16,0,8
SIG00084276,CUST003512,2022-12,104736.75,73222.56,684945.2,Low,0,1,0,14,0,3
SIG00084277,CUST003512,2023-01,113317.85,59147.16,739115.89,Low,0,0,0,33,0,6
SIG00084278,CUST003512,2023-02,104664.44,44773.77,799006.55,Low,0,0,0,15,0,6
SIG00084279,CUST003512,2023-03,107485.62,46489.27,860002.9,Low,0,0,0,19,0,6
SIG00084280,CUST003512,2023-04,105241.8,44247.28,920997.41,Low,0,0,0,17,0,5
SIG00084281,CUST003512,2023-05,107512.38,49314.85,979194.94,Low,0,0,0,23,0,5
SIG00084282,CUST003512,2023-06,96646.56,66263.9,1009577.6,Low,0,0,0,32,0,2
SIG00084283,CUST003512,2023-07,116045.31,70499.35,1055123.56,Low,0,0,0,25,0,3
SIG00084284,CUST003512,2023-08,103917.05,57795.63,1101244.97,Low,0,0,0,22,0,3
SIG00084285,CUST003512,2023-09,116387.64,68152.85,1149479.76,Low,0,0,0,18,0,3
SIG00084286,CUST003512,2023-10,103694.98,56202.46,1196972.28,Low,0,0,0,14,0,3
SIG00084287,CUST003512,2023-11,102638.17,66969.76,1232640.68,Low,0,0,0,17,0,2
SIG00084288,CUST003512,2023-12,108211.36,75026.6,1265825.44,Low,0,0,0,18,0,2
SIG00084289,CUST003513,2022-01,54838.82,36759.42,139626.09,Low,0,0,0,11,0,11
SIG00084290,CUST003513,2022-02,59750.99,44305.03,155072.04,Low,0,0,0,14,0,8
SIG00084291,CUST003513,2022-03,58772.08,44631.32,169212.8,Low,0,0,0,10,0,7
SIG00084292,CUST003513,2022-04,68604.24,36705.98,201111.06,Low,0,0,0,14,0,15
SIG00084293,CUST003513,2022-05,65008.57,50319.37,215800.26,Low,0,0,0,15,0,5
SIG00084294,CUST003513,2022-06,69165.05,41269.69,243695.62,Low,0,0,0,11,0,10
SIG00084295,CUST003513,2022-07,58843.41,43244.52,259294.51,Low,0,0,0,9,0,5
SIG00084296,CUST003513,2022-08,49031.57,35805.52,272520.55,Low,0,0,0,7,0,4
SIG00084297,CUST003513,2022-09,74937.77,46197.04,301261.28,Low,0,0,0,17,0,8
SIG00084298,CUST003513,2022-10,70413.49,51289.36,320385.41,Low,0,0,0,9,0,5
SIG00084299,CUST003513,2022-11,53642.86,28845.1,345183.17,Low,0,0,0,10,0,6
SIG00084300,CUST003513,2022-12,61004.23,32394.81,373792.59,Low,0,0,0,18,0,6
SIG00084301,CUST003513,2023-01,62646.13,32209.61,404229.11,Low,0,0,0,15,0,6
SIG00084302,CUST003513,2023-02,59758.24,38851.59,425135.77,Low,0,0,0,12,0,4
SIG00084303,CUST003513,2023-03,66911.02,38276.09,453770.7,Low,0,0,0,12,0,5
SIG00084304,CUST003513,2023-04,56136.81,41758.47,468149.04,Low,0,0,0,7,0,2
SIG00084305,CUST003513,2023-05,73643.14,43937.74,497854.45,Low,0,0,0,20,0,5
SIG00084306,CUST003513,2023-06,64750.23,39215.19,523389.49,Low,0,0,0,11,0,4
SIG00084307,CUST003513,2023-07,65733.85,34504.07,554619.26,Low,0,0,0,11,0,4
SIG00084308,CUST003513,2023-08,70560.26,52451.16,572728.36,Low,0,1,0,12,0,2
SIG00084309,CUST003513,2023-09,62376.51,35796.73,599308.14,Low,0,0,0,12,0,3
SIG00084310,CUST003513,2023-10,69863.77,55071.09,614100.82,Low,0,1,0,12,1,1
SIG00084311,CUST003513,2023-11,64882.48,69501.84,609481.46,Low,0,0,0,8,0,0
SIG00084312,CUST003513,2023-12,68969.89,54212.96,624238.39,Low,0,0,0,17,0,1
SIG00084313,CUST003514,2022-01,7390.88,4688.73,11666.06,Medium,0,0,0,2,0,45
SIG00084314,CUST003514,2022-02,8184.84,5811.61,14039.29,Low,0,0,0,1,0,30
SIG00084315,CUST003514,2022-03,5941.92,4236.49,15744.73,Low,0,0,0,5,0,18
SIG00084316,CUST003514,2022-04,5860.13,4140.02,17464.84,Low,0,0,0,2,0,16
SIG00084317,CUST003514,2022-05,5727.63,4481.85,18710.62,Low,0,0,0,1,0,10
SIG00084318,CUST003514,2022-06,5160.28,3630.47,20240.43,Low,0,0,0,2,0,12
SIG00084319,CUST003514,2022-07,7591.66,4410.69,23421.4,Low,0,0,0,3,0,23
SIG00084320,CUST003514,2022-08,5646.83,4003.59,25064.63,Low,0,0,0,1,0,10
SIG00084321,CUST003514,2022-09,6670.02,4095.84,27638.82,Low,0,0,0,1,0,15
SIG00084322,CUST003514,2022-10,6253.98,3730.28,30162.52,Low,0,0,0,0,0,13
SIG00084323,CUST003514,2022-11,6004.07,4431.29,31735.3,Low,0,0,0,6,0,7
SIG00084324,CUST003514,2022-12,4508.05,2862.01,33381.35,Low,0,0,0,1,0,7
SIG00084325,CUST003514,2023-01,6189.27,3311.74,36258.88,Low,0,0,0,2,0,12
SIG00084326,CUST003514,2023-02,6382.99,3726.3,38915.57,Low,0,0,0,1,0,10
SIG00084327,CUST003514,2023-03,6641.66,4851.17,40706.06,Low,0,0,0,1,0,6
SIG00084328,CUST003514,2023-04,6811.99,4764.51,42753.54,Low,0,0,0,0,0,7
SIG00084329,CUST003514,2023-05,7008.91,3983.61,45778.84,Low,0,0,0,1,0,10
SIG00084330,CUST003514,2023-06,6341.02,4631.68,47488.18,Low,0,0,0,0,0,5
SIG00084331,CUST003514,2023-07,8694.75,6242.12,49940.81,Low,0,0,0,1,0,7
SIG00084332,CUST003514,2023-08,7134.0,5522.14,51552.68,Low,0,0,0,2,0,4
SIG00084333,CUST003514,2023-09,6911.58,3533.46,54930.81,Low,0,0,0,1,0,9
SIG00084334,CUST003514,2023-10,6941.08,5289.44,56582.44,Low,0,0,0,3,0,4
SIG00084335,CUST003514,2023-11,6172.85,4810.18,57945.11,Low,0,0,0,0,0,3
SIG00084336,CUST003514,2023-12,6450.36,4965.64,59429.83,Low,0,0,0,2,0,3
SIG00084337,CUST003515,2022-01,2314.7,1379.64,3169.74,Medium,0,0,0,1,0,50
SIG00084338,CUST003515,2022-02,2383.42,1881.26,3671.9,Low,0,0,0,0,0,19
SIG00084339,CUST003515,2022-03,2171.0,1725.74,4117.16,Low,0,0,0,3,0,14
SIG00084340,CUST003515,2022-04,2480.32,1483.42,5114.06,Low,0,0,0,0,0,29
SIG00084341,CUST003515,2022-05,2063.66,1101.18,6076.54,Low,0,0,0,3,0,22
SIG00084342,CUST003515,2022-06,2577.31,1485.51,7168.35,Low,0,0,0,1,0,21
SIG00084343,CUST003515,2022-07,2382.54,1787.29,7763.6,Low,0,0,0,2,0,9
SIG00084344,CUST003515,2022-08,2445.02,1520.45,8688.17,Low,0,0,0,0,0,14
SIG00084345,CUST003515,2022-09,2132.7,1517.67,9303.2,Low,0,0,0,2,0,8
SIG00084346,CUST003515,2022-10,2261.28,1503.37,10061.11,Low,0,0,0,2,0,9
SIG00084347,CUST003515,2022-11,2273.03,1568.1,10766.05,Low,0,0,0,2,0,8
SIG00084348,CUST003515,2022-12,2321.29,1227.86,11859.48,Low,0,0,0,0,0,12
SIG00084349,CUST003515,2023-01,1965.54,1560.41,12264.61,Low,0,0,0,0,0,4
SIG00084350,CUST003515,2023-02,1974.54,1318.22,12920.94,Low,0,0,0,1,0,6
SIG00084351,CUST003515,2023-03,2091.13,1459.33,13552.74,Low,0,0,0,0,0,5
SIG00084352,CUST003515,2023-04,2464.89,1869.48,14148.14,Low,0,0,0,0,0,5
SIG00084353,CUST003515,2023-05,2073.94,1592.2,14629.88,Low,0,0,0,0,0,4
SIG00084354,CUST003515,2023-06,2184.87,1394.03,15420.73,Low,0,0,0,0,0,6
SIG00084355,CUST003515,2023-07,1812.6,1022.02,16211.31,Low,0,0,0,0,0,6
SIG00084356,CUST003515,2023-08,2363.42,1428.11,17146.62,Low,0,0,0,0,0,6
SIG00084357,CUST003515,2023-09,2233.68,1726.51,17653.78,Low,0,0,0,1,0,3
SIG00084358,CUST003515,2023-10,2394.61,1526.2,18522.19,Low,0,0,0,0,0,5
SIG00084359,CUST003515,2023-11,2319.94,1194.72,19647.4,Low,0,0,0,1,0,7
SIG00084360,CUST003515,2023-12,2503.67,1973.26,20177.81,Low,0,1,0,0,0,3
SIG00084361,CUST003516,2022-01,155847.97,88770.8,366660.14,Low,0,0,0,23,0,17
SIG00084362,CUST003516,2022-02,190569.02,132708.84,424520.32,Low,0,0,0,44,0,12
SIG00084363,CUST003516,2022-03,202120.56,124282.5,502358.37,Low,0,0,0,37,0,14
SIG00084364,CUST003516,2022-04,173646.58,133383.34,542621.61,Low,0,0,0,36,0,6
SIG00084365,CUST003516,2022-05,173685.4,134263.03,582043.99,Low,0,0,0,33,0,5
SIG00084366,CUST003516,2022-06,179504.08,114699.5,646848.57,Low,0,0,0,35,0,8
SIG00084367,CUST003516,2022-07,195198.28,110778.21,731268.64,Low,0,0,0,40,0,10
SIG00084368,CUST003516,2022-08,224744.69,133451.83,822561.49,Low,0,0,0,33,0,9
SIG00084369,CUST003516,2022-09,173734.85,128354.7,867941.63,Low,0,0,0,32,0,4
SIG00084370,CUST003516,2022-10,152584.69,108505.08,912021.24,Low,0,0,0,26,0,4
SIG00084371,CUST003516,2022-11,173744.8,93890.38,991875.66,Low,0,0,0,33,0,7
SIG00084372,CUST003516,2022-12,173495.7,106770.34,1058601.02,Low,0,0,0,35,0,5
SIG00084373,CUST003516,2023-01,180445.81,114572.48,1124474.35,Low,0,0,0,43,0,4
SIG00084374,CUST003516,2023-02,211423.55,130728.12,1205169.78,Low,0,0,0,49,0,5
SIG00084375,CUST003516,2023-03,165660.08,86178.29,1284651.57,Low,0,0,0,38,0,5
SIG00084376,CUST003516,2023-04,197861.75,99881.01,1382632.32,Low,0,0,0,44,0,6
SIG00084377,CUST003516,2023-05,205215.67,142821.03,1445026.96,Low,0,0,0,49,0,3
SIG00084378,CUST003516,2023-06,154946.45,99079.05,1500894.36,Low,0,0,0,27,0,3
SIG00084379,CUST003516,2023-07,173156.86,110936.63,1563114.58,Low,0,0,0,35,0,3
SIG00084380,CUST003516,2023-08,162889.54,121873.69,1604130.43,Low,0,0,0,31,0,2
SIG00084381,CUST003516,2023-09,167393.96,97486.16,1674038.23,Low,0,0,0,44,0,3
SIG00084382,CUST003516,2023-10,189180.52,120493.11,1742725.64,Low,0,0,0,37,0,3
SIG00084383,CUST003516,2023-11,182190.14,133179.84,1791735.94,Low,0,0,0,36,0,2
SIG00084384,CUST003516,2023-12,166681.22,108725.09,1849692.07,Low,0,0,0,33,0,2
SIG00084385,CUST003517,2022-01,121633.74,79967.55,288884.81,Low,0,0,0,23,0,13
SIG00084386,CUST003517,2022-02,113868.37,71413.23,331339.95,Low,0,0,0,21,0,11
SIG00084387,CUST003517,2022-03,137713.04,95757.73,373295.26,Low,0,0,0,19,0,10
SIG00084388,CUST003517,2022-04,121836.27,74115.37,421016.16,Low,0,0,0,32,0,10
SIG00084389,CUST003517,2022-05,125422.03,50380.29,496057.9,Low,0,0,0,19,0,14
SIG00084390,CUST003517,2022-06,125586.34,60090.36,561553.88,Low,0,0,0,26,0,10
SIG00084391,CUST003517,2022-07,123858.48,84632.87,600779.49,Low,0,0,0,28,0,5
SIG00084392,CUST003517,2022-08,133553.83,58766.61,675566.71,Low,0,0,0,37,0,9
SIG00084393,CUST003517,2022-09,122884.6,69553.53,728897.79,Low,0,0,0,31,0,6
SIG00084394,CUST003517,2022-10,131457.14,86362.01,773992.92,Low,0,0,0,28,0,4
SIG00084395,CUST003517,2022-11,130593.23,67067.27,837518.87,Low,0,0,0,36,0,6
SIG00084396,CUST003517,2022-12,122983.88,81474.4,879028.35,Low,0,0,0,21,0,3
SIG00084397,CUST003517,2023-01,120371.51,70260.25,929139.61,Low,0,0,0,17,0,4
SIG00084398,CUST003517,2023-02,115949.14,76654.43,968434.31,Low,0,0,0,25,0,3
SIG00084399,CUST003517,2023-03,123437.47,53280.25,1038591.53,Low,0,0,0,19,0,5
SIG00084400,CUST003517,2023-04,122607.28,82780.44,1078418.38,Low,0,1,0,22,0,3
SIG00084401,CUST003517,2023-05,116284.18,51882.01,1142820.54,Low,0,0,0,21,0,4
SIG00084402,CUST003517,2023-06,121159.24,51718.58,1212261.2,Low,0,0,0,25,0,4
SIG00084403,CUST003517,2023-07,129987.86,73603.01,1268646.04,Low,0,0,0,26,0,3
SIG00084404,CUST003517,2023-08,126255.66,56158.97,1338742.73,Low,0,0,0,30,0,4
SIG00084405,CUST003517,2023-09,132736.38,81652.27,1389826.84,Low,0,0,0,30,0,3
SIG00084406,CUST003517,2023-10,125378.38,50969.06,1464236.17,Low,0,0,0,22,0,4
SIG00084407,CUST003517,2023-11,133017.61,55657.87,1541595.91,Low,0,0,0,26,0,4
SIG00084408,CUST003517,2023-12,126448.43,56320.2,1611724.14,Low,0,0,0,19,1,3
SIG00084409,CUST003518,2022-01,31048.69,19674.77,32682.21,Medium,0,0,0,7,0,50
SIG00084410,CUST003518,2022-02,30909.79,22478.73,41113.28,Low,0,0,0,6,0,30
SIG00084411,CUST003518,2022-03,26099.86,18791.69,48421.45,Low,0,0,0,2,0,21
SIG00084412,CUST003518,2022-04,22776.34,15941.05,55256.74,Low,0,0,0,4,0,16
SIG00084413,CUST003518,2022-05,35213.12,31619.54,58850.32,Low,0,1,0,12,0,7
SIG00084414,CUST003518,2022-06,25918.94,23138.32,61630.94,Low,0,0,0,8,0,5
