loan_id,customer_id,product_type,default_flag,days_to_default,default_month,total_amount_paid,total_amount_pending,recovery_amount,closure_date,write_off_flag
LOAN0005465,CUST004646,SME Loan,0,,,674980.67,0.0,0.0,2025-05-14,0
LOAN0005466,CUST006107,BNPL,0,,,26146.98,0.0,0.0,2024-06-23,0
LOAN0005467,CUST004225,Personal Loan,0,,,533878.71,0.0,0.0,2023-11-18,0
LOAN0005468,CUST000201,Personal Loan,0,,,434593.95,0.0,0.0,2025-01-27,0
LOAN0005469,CUST009851,BNPL,0,,,38963.76,0.0,0.0,2024-08-15,0
LOAN0005470,CUST003672,Personal Loan,0,,,510608.0,0.0,0.0,2026-02-06,0
LOAN0005471,CUST007795,BNPL,0,,,6226.88,0.0,0.0,2024-08-17,0
LOAN0005472,CUST003257,Personal Loan,0,,,497355.84,0.0,0.0,2025-04-22,0
LOAN0005473,CUST004749,BNPL,1,180.0,6.0,15056.0,5468.0,1409.84,2024-03-07,1
LOAN0005474,CUST003889,Personal Loan,0,,,124246.08,0.0,0.0,2025-06-17,0
LOAN0005475,CUST003426,Personal Loan,0,,,336357.14,0.0,0.0,2025-01-18,0
LOAN0005476,CUST000228,BNPL,0,,,31630.8,0.0,0.0,2023-08-19,0
LOAN0005477,CUST003600,SME Loan,0,,,408251.1,0.0,0.0,2025-09-21,0
LOAN0005478,CUST008907,Personal Loan,0,,,213717.92,0.0,0.0,2026-02-28,0
LOAN0005479,CUST006925,Personal Loan,1,150.0,5.0,58698.36,209468.64,48303.5,2024-03-28,1
LOAN0005480,CUST001469,Education Loan,0,,,720726.44,0.0,0.0,2025-09-21,0
LOAN0005481,CUST005921,Personal Loan,0,,,312532.22,0.0,0.0,2026-02-13,0
LOAN0005482,CUST008933,Personal Loan,1,210.0,7.0,313806.78,105928.22,12005.42,2023-09-07,1
LOAN0005483,CUST007021,BNPL,0,,,40585.28,0.0,0.0,2024-01-22,0
LOAN0005484,CUST001498,Personal Loan,0,,,512226.75,0.0,0.0,2026-01-14,0
LOAN0005485,CUST008691,Personal Loan,1,120.0,4.0,27448.44,154221.56,42340.87,2024-04-02,1
LOAN0005486,CUST003018,Personal Loan,0,,,78113.75,0.0,0.0,2025-03-04,0
LOAN0005487,CUST004537,Personal Loan,0,,,538644.96,0.0,0.0,2025-05-20,0
LOAN0005488,CUST005264,Personal Loan,0,,,586149.81,0.0,0.0,2025-03-09,0
LOAN0005489,CUST008521,SME Loan,1,240.0,8.0,77657.44,20814.56,5331.27,2024-07-21,1
LOAN0005490,CUST009319,Personal Loan,1,60.0,2.0,14101.9,242103.1,43607.21,2023-11-14,1
LOAN0005491,CUST009299,SME Loan,1,180.0,6.0,61294.0,128853.0,17371.5,2023-06-25,1
LOAN0005492,CUST000084,BNPL,0,,,36261.6,0.0,0.0,2024-02-29,0
LOAN0005493,CUST009223,Personal Loan,0,,,179233.71,0.0,0.0,2025-06-03,0
LOAN0005494,CUST000551,Personal Loan,0,,,269168.8,0.0,0.0,2024-01-03,0
LOAN0005495,CUST002660,Personal Loan,0,,,532012.48,0.0,0.0,2024-07-13,0
LOAN0005496,CUST005156,BNPL,0,,,60622.5,0.0,0.0,2024-10-18,0
LOAN0005497,CUST004803,SME Loan,0,,,426955.2,0.0,0.0,2025-02-07,0
LOAN0005498,CUST006058,BNPL,0,,,51305.24,0.0,0.0,2024-06-29,0
LOAN0005499,CUST004798,SME Loan,0,,,395688.03,0.0,0.0,2025-08-13,0
LOAN0005500,CUST009344,Personal Loan,0,,,716504.25,0.0,0.0,2026-10-18,0
LOAN0005501,CUST002408,Personal Loan,0,,,407751.0,0.0,0.0,2026-06-20,0
LOAN0005502,CUST002742,BNPL,0,,,55773.04,0.0,0.0,2023-04-12,0
LOAN0005503,CUST009210,SME Loan,0,,,434768.54,0.0,0.0,2025-06-23,0
LOAN0005504,CUST000777,Personal Loan,0,,,168119.7,0.0,0.0,2026-06-23,0
LOAN0005505,CUST006108,SME Loan,0,,,457315.56,0.0,0.0,2025-06-16,0
LOAN0005506,CUST006832,BNPL,0,,,45080.28,0.0,0.0,2023-10-27,0
LOAN0005507,CUST005061,SME Loan,0,,,474281.8,0.0,0.0,2025-05-29,0
LOAN0005508,CUST006962,Personal Loan,0,,,482850.55,0.0,0.0,2024-01-08,0
LOAN0005509,CUST001739,Personal Loan,1,210.0,7.0,96590.34,187629.66,40531.94,2024-04-11,1
LOAN0005510,CUST008540,Education Loan,0,,,1016948.16,0.0,0.0,2025-10-18,0
LOAN0005511,CUST001415,BNPL,0,,,5338.3,0.0,0.0,2024-08-29,0
LOAN0005512,CUST004015,BNPL,0,,,17971.56,0.0,0.0,2024-09-17,0
LOAN0005513,CUST000761,Personal Loan,0,,,318806.28,0.0,0.0,2025-11-22,0
LOAN0005514,CUST005458,BNPL,0,,,36946.2,0.0,0.0,2023-12-20,0
LOAN0005515,CUST006704,BNPL,0,,,25509.0,0.0,0.0,2024-10-11,0
LOAN0005516,CUST009414,Personal Loan,1,150.0,5.0,87349.84,315872.16,71375.18,2024-04-01,1
LOAN0005517,CUST007410,Personal Loan,1,60.0,2.0,2980.71,39306.29,15093.36,2022-05-02,1
LOAN0005518,CUST005417,Personal Loan,0,,,64923.88,0.0,0.0,2025-08-27,0
LOAN0005519,CUST009328,BNPL,0,,,30394.88,0.0,0.0,2023-12-13,0
LOAN0005520,CUST004786,Personal Loan,0,,,518231.36,0.0,0.0,2025-02-28,0
LOAN0005521,CUST005619,BNPL,0,,,25938.15,0.0,0.0,2024-03-14,0
LOAN0005522,CUST005973,Education Loan,0,,,1071426.56,0.0,0.0,2026-05-03,0
LOAN0005523,CUST004108,SME Loan,0,,,392371.33,0.0,0.0,2024-02-29,0
LOAN0005524,CUST008395,Personal Loan,0,,,228760.74,0.0,0.0,2024-12-10,0
LOAN0005525,CUST001861,Personal Loan,0,,,457966.41,0.0,0.0,2026-04-19,0
LOAN0005526,CUST005556,Personal Loan,0,,,54494.18,0.0,0.0,2024-10-27,0
LOAN0005527,CUST007237,Personal Loan,0,,,500109.93,0.0,0.0,2025-04-03,0
LOAN0005528,CUST009049,SME Loan,0,,,253089.98,0.0,0.0,2025-09-01,0
LOAN0005529,CUST008852,BNPL,1,180.0,6.0,4198.55,0.0,0.0,2023-02-01,1
LOAN0005530,CUST005094,Personal Loan,0,,,206615.97,0.0,0.0,2026-06-17,0
LOAN0005531,CUST006439,Personal Loan,0,,,689732.95,0.0,0.0,2025-08-03,0
LOAN0005532,CUST003947,SME Loan,0,,,452862.96,0.0,0.0,2023-05-09,0
LOAN0005533,CUST004680,Personal Loan,0,,,102262.0,0.0,0.0,2024-08-24,0
LOAN0005534,CUST009073,BNPL,1,240.0,8.0,41091.81,0.0,0.0,2023-09-01,1
LOAN0005535,CUST009310,Personal Loan,0,,,412125.3,0.0,0.0,2026-03-19,0
LOAN0005536,CUST008965,Personal Loan,1,60.0,2.0,3276.12,47384.88,9513.07,2023-09-11,1
LOAN0005537,CUST001397,BNPL,0,,,8435.34,0.0,0.0,2024-01-15,0
LOAN0005538,CUST008516,BNPL,0,,,36363.24,0.0,0.0,2024-04-28,0
LOAN0005539,CUST009489,Personal Loan,0,,,547994.88,0.0,0.0,2024-06-22,0
LOAN0005540,CUST003613,BNPL,1,240.0,8.0,50738.2,0.0,0.0,2024-08-17,1
LOAN0005541,CUST005193,Personal Loan,0,,,76717.68,0.0,0.0,2024-08-05,0
LOAN0005542,CUST007801,Personal Loan,0,,,472864.56,0.0,0.0,2025-12-12,0
LOAN0005543,CUST005629,BNPL,0,,,16424.64,0.0,0.0,2023-04-01,0
LOAN0005544,CUST009935,SME Loan,0,,,194409.6,0.0,0.0,2024-10-17,0
LOAN0005545,CUST004554,Education Loan,1,90.0,3.0,77644.04,584964.96,231590.86,2024-02-12,1
LOAN0005546,CUST007158,Personal Loan,0,,,585681.6,0.0,0.0,2026-07-18,0
LOAN0005547,CUST007939,Personal Loan,1,150.0,5.0,69746.28,289804.72,113396.44,2024-02-04,1
LOAN0005548,CUST004951,Personal Loan,0,,,50540.76,0.0,0.0,2026-10-26,0
LOAN0005549,CUST008582,SME Loan,0,,,98747.1,0.0,0.0,2025-04-16,0
LOAN0005550,CUST005470,SME Loan,0,,,688783.2,0.0,0.0,2025-01-08,0
LOAN0005551,CUST004125,SME Loan,0,,,530088.6,0.0,0.0,2024-09-15,0
LOAN0005552,CUST001090,BNPL,1,120.0,4.0,15997.92,15968.08,2553.14,2023-08-21,1
LOAN0005553,CUST003938,Personal Loan,0,,,595865.6,0.0,0.0,2025-06-15,0
LOAN0005554,CUST007357,Personal Loan,0,,,125242.92,0.0,0.0,2026-02-06,0
LOAN0005555,CUST009217,BNPL,1,180.0,6.0,21210.65,15043.35,2747.15,2023-06-20,1
LOAN0005556,CUST002519,SME Loan,0,,,547026.36,0.0,0.0,2024-09-20,0
LOAN0005557,CUST003555,BNPL,0,,,34998.42,0.0,0.0,2024-03-07,0
LOAN0005558,CUST001550,SME Loan,0,,,759577.99,0.0,0.0,2025-04-09,0
LOAN0005559,CUST006928,BNPL,0,,,15783.9,0.0,0.0,2023-10-12,0
LOAN0005560,CUST009604,Personal Loan,0,,,532490.1,0.0,0.0,2026-03-27,0
LOAN0005561,CUST006418,SME Loan,1,120.0,4.0,90976.65,451176.35,159034.5,2024-03-07,1
LOAN0005562,CUST006186,Education Loan,1,150.0,5.0,40573.2,189557.8,57450.09,2024-04-14,1
LOAN0005563,CUST005540,Personal Loan,0,,,301306.3,0.0,0.0,2026-10-25,0
LOAN0005564,CUST000893,Education Loan,0,,,510378.24,0.0,0.0,2027-04-04,0
LOAN0005565,CUST007314,BNPL,0,,,48067.83,0.0,0.0,2024-05-26,0
LOAN0005566,CUST006033,SME Loan,1,240.0,8.0,116555.74,124460.26,49234.84,2024-02-13,1
LOAN0005567,CUST006623,Personal Loan,0,,,270991.82,0.0,0.0,2024-08-06,0
LOAN0005568,CUST008996,Personal Loan,0,,,291197.5,0.0,0.0,2025-06-18,0
LOAN0005569,CUST007851,Personal Loan,0,,,170881.38,0.0,0.0,2026-03-31,0
LOAN0005570,CUST007822,Personal Loan,0,,,149862.88,0.0,0.0,2025-02-17,0
LOAN0005571,CUST009275,Personal Loan,0,,,229212.02,0.0,0.0,2026-08-16,0
LOAN0005572,CUST009896,Personal Loan,0,,,320332.48,0.0,0.0,2025-10-20,0
LOAN0005573,CUST005828,Personal Loan,0,,,267485.26,0.0,0.0,2024-05-10,0
LOAN0005574,CUST001100,Personal Loan,0,,,471501.45,0.0,0.0,2025-04-27,0
LOAN0005575,CUST004588,Personal Loan,1,150.0,5.0,70525.56,332148.44,132690.65,2023-11-14,1
LOAN0005576,CUST007889,BNPL,0,,,24828.36,0.0,0.0,2024-04-08,0
LOAN0005577,CUST000285,SME Loan,1,240.0,8.0,122602.69,193654.31,62224.74,2023-10-25,1
LOAN0005578,CUST000574,Personal Loan,0,,,533062.64,0.0,0.0,2024-10-30,0
LOAN0005579,CUST000679,SME Loan,0,,,372518.79,0.0,0.0,2025-04-30,0
LOAN0005580,CUST007330,BNPL,1,210.0,7.0,51164.64,8210.36,1510.1,2023-02-09,1
LOAN0005581,CUST005020,Education Loan,0,,,276748.25,0.0,0.0,2025-05-05,0
LOAN0005582,CUST003689,Personal Loan,0,,,238193.82,0.0,0.0,2023-07-27,0
LOAN0005583,CUST001066,SME Loan,0,,,564341.26,0.0,0.0,2024-11-25,0
LOAN0005584,CUST007342,BNPL,0,,,56613.36,0.0,0.0,2024-05-10,0
LOAN0005585,CUST003212,Personal Loan,1,240.0,8.0,122482.22,320798.78,58885.86,2024-06-26,1
LOAN0005586,CUST002655,SME Loan,0,,,101614.3,0.0,0.0,2024-10-19,0
LOAN0005587,CUST006533,SME Loan,0,,,154715.52,0.0,0.0,2026-02-18,0
LOAN0005588,CUST005597,Personal Loan,0,,,31616.0,0.0,0.0,2024-12-01,0
LOAN0005589,CUST003625,BNPL,0,,,41210.1,0.0,0.0,2024-02-27,0
LOAN0005590,CUST006422,BNPL,0,,,40924.76,0.0,0.0,2024-04-12,0
LOAN0005591,CUST002714,Personal Loan,0,,,445529.0,0.0,0.0,2025-07-30,0
LOAN0005592,CUST007963,Personal Loan,0,,,110604.6,0.0,0.0,2025-06-30,0
LOAN0005593,CUST002300,Personal Loan,0,,,585204.6,0.0,0.0,2026-05-21,0
LOAN0005594,CUST001597,BNPL,0,,,57408.7,0.0,0.0,2023-12-24,0
LOAN0005595,CUST007837,Personal Loan,0,,,52555.72,0.0,0.0,2026-03-17,0
LOAN0005596,CUST007095,Personal Loan,0,,,529034.22,0.0,0.0,2024-10-16,0
LOAN0005597,CUST001835,Education Loan,0,,,669383.15,0.0,0.0,2026-05-10,0
LOAN0005598,CUST001176,BNPL,0,,,43725.76,0.0,0.0,2024-04-22,0
LOAN0005599,CUST008395,Personal Loan,0,,,452671.92,0.0,0.0,2024-09-05,0
LOAN0005600,CUST007773,Personal Loan,0,,,426468.63,0.0,0.0,2024-05-13,0
LOAN0005601,CUST003272,Personal Loan,0,,,321615.36,0.0,0.0,2024-07-24,0
LOAN0005602,CUST006590,BNPL,0,,,44237.76,0.0,0.0,2024-01-02,0
LOAN0005603,CUST001255,Personal Loan,0,,,225790.98,0.0,0.0,2026-03-03,0
LOAN0005604,CUST005076,BNPL,0,,,10990.0,0.0,0.0,2024-04-20,0
LOAN0005605,CUST000197,SME Loan,0,,,208868.66,0.0,0.0,2025-12-07,0
LOAN0005606,CUST003920,Education Loan,0,,,354758.16,0.0,0.0,2026-04-18,0
LOAN0005607,CUST000757,Personal Loan,0,,,265680.15,0.0,0.0,2024-11-30,0
LOAN0005608,CUST004750,Education Loan,1,90.0,3.0,36077.22,692010.78,102068.15,2024-01-27,1
LOAN0005609,CUST004223,Education Loan,0,,,1061828.04,0.0,0.0,2025-05-10,0
LOAN0005610,CUST004445,Personal Loan,0,,,307539.26,0.0,0.0,2023-11-09,0
LOAN0005611,CUST000459,Personal Loan,0,,,342876.1,0.0,0.0,2025-02-28,0
LOAN0005612,CUST003617,BNPL,1,210.0,7.0,7238.52,3418.48,413.85,2023-06-20,1
LOAN0005613,CUST007576,Personal Loan,0,,,558088.18,0.0,0.0,2026-02-26,0
LOAN0005614,CUST003690,BNPL,0,,,8928.01,0.0,0.0,2024-05-19,0
LOAN0005615,CUST007168,Personal Loan,0,,,660424.16,0.0,0.0,2026-09-24,0
LOAN0005616,CUST003696,Personal Loan,1,120.0,4.0,49060.08,301506.92,98723.22,2024-03-26,1
LOAN0005617,CUST004238,SME Loan,1,180.0,6.0,61428.5,222078.5,53176.66,2023-08-14,1
LOAN0005618,CUST005648,Personal Loan,1,210.0,7.0,130013.1,26912.9,8864.46,2024-07-19,1
LOAN0005619,CUST009511,Personal Loan,0,,,31851.0,0.0,0.0,2024-11-22,0
LOAN0005620,CUST001100,Personal Loan,0,,,335123.8,0.0,0.0,2025-10-23,0
LOAN0005621,CUST000336,BNPL,0,,,47743.3,0.0,0.0,2023-10-04,0
LOAN0005622,CUST006091,BNPL,1,150.0,5.0,11150.28,10177.72,3992.68,2024-04-17,1
LOAN0005623,CUST009496,SME Loan,1,90.0,3.0,56236.46,454570.54,95900.37,2024-03-12,1
LOAN0005624,CUST009894,Personal Loan,0,,,253345.86,0.0,0.0,2025-07-24,0
LOAN0005625,CUST004848,Personal Loan,0,,,252972.51,0.0,0.0,2024-11-13,0
LOAN0005626,CUST004679,Personal Loan,0,,,383362.56,0.0,0.0,2024-08-18,0
LOAN0005627,CUST006457,BNPL,0,,,20837.1,0.0,0.0,2023-11-03,0
LOAN0005628,CUST005564,BNPL,1,180.0,6.0,23450.0,20621.0,3986.3,2023-10-22,1
LOAN0005629,CUST006350,Personal Loan,0,,,233562.6,0.0,0.0,2025-12-29,0
LOAN0005630,CUST008751,BNPL,0,,,49798.16,0.0,0.0,2024-02-29,0
LOAN0005631,CUST007477,SME Loan,0,,,671953.8,0.0,0.0,2026-02-05,0
LOAN0005632,CUST004976,Personal Loan,0,,,261254.73,0.0,0.0,2024-11-10,0
LOAN0005633,CUST004615,SME Loan,0,,,624846.96,0.0,0.0,2023-02-16,0
LOAN0005634,CUST006403,Personal Loan,0,,,23187.36,0.0,0.0,2026-02-22,0
LOAN0005635,CUST004554,Education Loan,1,90.0,3.0,120741.12,735330.88,234312.15,2024-03-16,1
LOAN0005636,CUST004575,Personal Loan,0,,,388533.44,0.0,0.0,2025-04-03,0
LOAN0005637,CUST000171,SME Loan,0,,,508165.35,0.0,0.0,2025-07-20,0
LOAN0005638,CUST001751,Personal Loan,0,,,89424.42,0.0,0.0,2023-08-17,0
LOAN0005639,CUST004894,BNPL,0,,,21149.6,0.0,0.0,2023-06-10,0
LOAN0005640,CUST008240,BNPL,0,,,57079.14,0.0,0.0,2024-03-29,0
LOAN0005641,CUST002791,Personal Loan,0,,,654371.12,0.0,0.0,2025-09-29,0
LOAN0005642,CUST005232,Personal Loan,1,60.0,2.0,22309.56,143822.44,52707.5,2022-08-23,1
LOAN0005643,CUST003448,BNPL,0,,,9639.58,0.0,0.0,2023-08-22,0
LOAN0005644,CUST001059,BNPL,0,,,35478.87,0.0,0.0,2022-08-12,0
LOAN0005645,CUST009586,Education Loan,0,,,206502.15,0.0,0.0,2024-12-01,0
LOAN0005646,CUST008558,BNPL,1,60.0,2.0,3702.34,24911.66,5610.6,2023-11-28,1
LOAN0005647,CUST000793,Personal Loan,0,,,446324.2,0.0,0.0,2025-02-11,0
LOAN0005648,CUST007211,BNPL,0,,,50935.3,0.0,0.0,2023-12-16,0
LOAN0005649,CUST003472,SME Loan,0,,,166487.52,0.0,0.0,2024-08-31,0
LOAN0005650,CUST009950,BNPL,0,,,53543.4,0.0,0.0,2024-01-17,0
LOAN0005651,CUST003026,Personal Loan,0,,,570869.1,0.0,0.0,2025-04-17,0
LOAN0005652,CUST002390,SME Loan,0,,,244962.9,0.0,0.0,2026-04-13,0
LOAN0005653,CUST005688,Personal Loan,0,,,78481.83,0.0,0.0,2026-03-02,0
LOAN0005654,CUST008365,SME Loan,0,,,674502.85,0.0,0.0,2024-12-02,0
LOAN0005655,CUST001931,Personal Loan,0,,,73281.9,0.0,0.0,2026-04-12,0
LOAN0005656,CUST007112,SME Loan,1,210.0,7.0,192317.04,264549.96,95957.92,2023-12-24,1
LOAN0005657,CUST000623,Personal Loan,0,,,121401.13,0.0,0.0,2025-10-07,0
LOAN0005658,CUST009194,BNPL,0,,,61463.58,0.0,0.0,2024-06-19,0
LOAN0005659,CUST000818,Personal Loan,0,,,692187.48,0.0,0.0,2026-06-26,0
LOAN0005660,CUST009147,BNPL,1,240.0,8.0,8097.51,0.0,0.0,2024-03-13,1
LOAN0005661,CUST004919,Personal Loan,0,,,311929.2,0.0,0.0,2024-06-27,0
LOAN0005662,CUST004481,Personal Loan,0,,,74578.56,0.0,0.0,2026-01-16,0
LOAN0005663,CUST009734,SME Loan,0,,,183369.28,0.0,0.0,2024-08-12,0
LOAN0005664,CUST009901,SME Loan,0,,,398443.04,0.0,0.0,2024-08-29,0
LOAN0005665,CUST006510,BNPL,0,,,37641.52,0.0,0.0,2024-06-28,0
LOAN0005666,CUST001283,Personal Loan,1,90.0,3.0,5193.98,52677.02,12703.86,2024-03-29,1
LOAN0005667,CUST005067,Personal Loan,0,,,500089.23,0.0,0.0,2025-08-09,0
LOAN0005668,CUST005298,SME Loan,0,,,184834.8,0.0,0.0,2025-06-12,0
LOAN0005669,CUST005150,SME Loan,0,,,520704.24,0.0,0.0,2026-04-22,0
LOAN0005670,CUST005704,Personal Loan,0,,,376776.65,0.0,0.0,2025-06-30,0
LOAN0005671,CUST000197,Personal Loan,0,,,178598.75,0.0,0.0,2024-08-02,0
LOAN0005672,CUST007131,Personal Loan,0,,,153503.36,0.0,0.0,2026-07-04,0
LOAN0005673,CUST007142,Personal Loan,0,,,232397.4,0.0,0.0,2025-08-27,0
LOAN0005674,CUST001168,BNPL,0,,,26075.98,0.0,0.0,2024-01-07,0
LOAN0005675,CUST005713,Personal Loan,0,,,204501.43,0.0,0.0,2024-07-12,0
LOAN0005676,CUST005693,Personal Loan,0,,,298662.29,0.0,0.0,2024-10-27,0
LOAN0005677,CUST006840,SME Loan,1,90.0,3.0,96167.7,438811.3,116791.65,2023-11-22,1
LOAN0005678,CUST000862,BNPL,1,210.0,7.0,49596.5,0.0,0.0,2024-06-09,1
LOAN0005679,CUST006279,Education Loan,1,60.0,2.0,6828.49,235123.51,89273.52,2022-07-29,1
LOAN0005680,CUST002811,Personal Loan,0,,,594284.16,0.0,0.0,2024-12-30,0
LOAN0005681,CUST005076,Personal Loan,0,,,76220.76,0.0,0.0,2026-09-30,0
LOAN0005682,CUST007743,Personal Loan,0,,,65211.63,0.0,0.0,2024-02-14,0
LOAN0005683,CUST007074,Personal Loan,0,,,453378.38,0.0,0.0,2025-05-16,0
LOAN0005684,CUST001204,Personal Loan,0,,,586168.57,0.0,0.0,2024-12-23,0
LOAN0005685,CUST005922,SME Loan,0,,,204775.8,0.0,0.0,2025-10-10,0
LOAN0005686,CUST009692,BNPL,1,60.0,2.0,11480.45,44255.55,16913.44,2024-01-13,1
LOAN0005687,CUST001579,BNPL,0,,,47559.24,0.0,0.0,2024-03-13,0
LOAN0005688,CUST008542,Personal Loan,0,,,26096.58,0.0,0.0,2024-09-10,0
LOAN0005689,CUST007044,Personal Loan,0,,,40335.22,0.0,0.0,2025-08-15,0
LOAN0005690,CUST007749,Personal Loan,0,,,402484.8,0.0,0.0,2025-03-24,0
LOAN0005691,CUST002823,Personal Loan,1,240.0,8.0,92476.37,184422.63,68113.28,2024-02-23,1
LOAN0005692,CUST002881,Personal Loan,0,,,213305.84,0.0,0.0,2024-07-13,0
LOAN0005693,CUST009070,Personal Loan,0,,,598724.08,0.0,0.0,2026-06-30,0
LOAN0005694,CUST003598,BNPL,0,,,17788.32,0.0,0.0,2024-05-29,0
LOAN0005695,CUST000637,Personal Loan,0,,,120188.32,0.0,0.0,2025-04-12,0
LOAN0005696,CUST006018,Personal Loan,1,210.0,7.0,386471.64,86140.36,22941.97,2024-01-14,1
LOAN0005697,CUST001261,BNPL,0,,,52333.92,0.0,0.0,2024-09-30,0
LOAN0005698,CUST007980,BNPL,1,180.0,6.0,2994.05,2267.95,546.98,2024-05-31,1
LOAN0005699,CUST006425,BNPL,1,210.0,7.0,34681.77,0.0,0.0,2024-04-14,1
LOAN0005700,CUST008760,BNPL,1,210.0,7.0,47643.12,0.0,0.0,2023-06-01,1
LOAN0005701,CUST007859,BNPL,0,,,48280.84,0.0,0.0,2024-01-10,0
LOAN0005702,CUST001135,Personal Loan,0,,,288147.36,0.0,0.0,2025-03-22,0
LOAN0005703,CUST003817,Personal Loan,0,,,569346.56,0.0,0.0,2024-10-02,0
LOAN0005704,CUST007754,Personal Loan,0,,,393979.25,0.0,0.0,2025-11-17,0
LOAN0005705,CUST004181,Personal Loan,0,,,241199.75,0.0,0.0,2024-10-20,0
LOAN0005706,CUST009723,Personal Loan,0,,,81892.16,0.0,0.0,2026-08-03,0
LOAN0005707,CUST007374,Personal Loan,0,,,144251.45,0.0,0.0,2026-04-16,0
LOAN0005708,CUST000162,Personal Loan,0,,,170493.9,0.0,0.0,2025-02-28,0
LOAN0005709,CUST008812,Personal Loan,0,,,621737.0,0.0,0.0,2025-08-21,0
LOAN0005710,CUST001017,Personal Loan,0,,,262902.25,0.0,0.0,2024-12-01,0
LOAN0005711,CUST001420,SME Loan,1,240.0,8.0,156997.4,57089.6,14673.29,2024-02-11,1
LOAN0005712,CUST007363,Personal Loan,0,,,497627.04,0.0,0.0,2024-05-03,0
LOAN0005713,CUST008661,BNPL,1,180.0,6.0,2803.5,1605.5,330.58,2023-02-18,1
LOAN0005714,CUST005370,Personal Loan,0,,,233550.85,0.0,0.0,2024-07-29,0
LOAN0005715,CUST002894,BNPL,0,,,8849.97,0.0,0.0,2024-09-26,0
LOAN0005716,CUST003510,BNPL,0,,,12971.2,0.0,0.0,2023-11-12,0
LOAN0005717,CUST003428,Personal Loan,0,,,424425.95,0.0,0.0,2024-11-28,0
LOAN0005718,CUST003267,BNPL,0,,,51324.32,0.0,0.0,2023-07-01,0
LOAN0005719,CUST002433,SME Loan,0,,,126706.2,0.0,0.0,2026-03-08,0
LOAN0005720,CUST006100,Education Loan,0,,,837523.0,0.0,0.0,2025-04-15,0
LOAN0005721,CUST009012,BNPL,0,,,14289.96,0.0,0.0,2024-05-15,0
LOAN0005722,CUST003073,SME Loan,0,,,84316.92,0.0,0.0,2025-04-09,0
LOAN0005723,CUST001877,Personal Loan,0,,,514637.2,0.0,0.0,2025-01-26,0
LOAN0005724,CUST008396,Personal Loan,0,,,162081.84,0.0,0.0,2025-05-05,0
LOAN0005725,CUST007432,Personal Loan,1,150.0,5.0,114125.32,281687.68,81053.71,2022-09-30,1
LOAN0005726,CUST009312,Personal Loan,1,210.0,7.0,131456.58,322511.42,114364.2,2024-03-09,1
LOAN0005727,CUST001664,Personal Loan,1,60.0,2.0,9193.18,202969.82,59663.39,2022-10-15,1
LOAN0005728,CUST001458,Personal Loan,0,,,356687.5,0.0,0.0,2025-12-08,0
LOAN0005729,CUST005419,BNPL,0,,,57159.48,0.0,0.0,2023-07-17,0
LOAN0005730,CUST006157,SME Loan,0,,,76884.12,0.0,0.0,2025-06-13,0
LOAN0005731,CUST004806,Personal Loan,0,,,379775.24,0.0,0.0,2024-02-27,0
LOAN0005732,CUST006001,Personal Loan,0,,,422709.56,0.0,0.0,2025-05-15,0
LOAN0005733,CUST001813,BNPL,0,,,10074.4,0.0,0.0,2023-05-16,0
LOAN0005734,CUST004799,BNPL,0,,,6524.0,0.0,0.0,2024-03-07,0
LOAN0005735,CUST006590,Personal Loan,0,,,484807.18,0.0,0.0,2024-09-27,0
LOAN0005736,CUST004330,Education Loan,0,,,120646.39,0.0,0.0,2027-01-17,0
LOAN0005737,CUST006808,Personal Loan,0,,,514101.39,0.0,0.0,2026-06-22,0
LOAN0005738,CUST004509,SME Loan,0,,,203135.2,0.0,0.0,2025-04-30,0
LOAN0005739,CUST003332,SME Loan,0,,,116365.32,0.0,0.0,2023-06-10,0
LOAN0005740,CUST003038,SME Loan,0,,,423173.25,0.0,0.0,2026-05-12,0
LOAN0005741,CUST004118,Personal Loan,0,,,473773.76,0.0,0.0,2026-01-27,0
LOAN0005742,CUST000239,SME Loan,1,240.0,8.0,313266.45,86282.55,17830.34,2024-02-21,1
LOAN0005743,CUST006693,Personal Loan,0,,,60337.64,0.0,0.0,2025-10-27,0
LOAN0005744,CUST008461,SME Loan,1,240.0,8.0,272755.84,202554.16,63279.08,2024-03-22,1
LOAN0005745,CUST003549,Personal Loan,1,120.0,4.0,2342.55,17787.45,1923.79,2023-02-25,1
LOAN0005746,CUST000466,SME Loan,0,,,614181.6,0.0,0.0,2024-09-04,0
LOAN0005747,CUST009864,Education Loan,0,,,457390.23,0.0,0.0,2026-08-01,0
LOAN0005748,CUST002640,Personal Loan,0,,,574679.16,0.0,0.0,2026-07-01,0
LOAN0005749,CUST001279,SME Loan,0,,,311830.85,0.0,0.0,2025-03-01,0
LOAN0005750,CUST003699,Personal Loan,0,,,249047.64,0.0,0.0,2024-04-20,0
LOAN0005751,CUST007403,Personal Loan,0,,,406475.93,0.0,0.0,2025-01-03,0
LOAN0005752,CUST002943,Personal Loan,0,,,185792.83,0.0,0.0,2025-04-27,0
LOAN0005753,CUST005758,Personal Loan,0,,,144531.92,0.0,0.0,2023-10-23,0
LOAN0005754,CUST004163,Personal Loan,1,90.0,3.0,6379.2,57670.8,12396.82,2023-03-13,1
LOAN0005755,CUST001192,BNPL,0,,,26182.16,0.0,0.0,2024-04-25,0
